infra,session_id,sentence,type,similarity,label
cdp-seattle-21723dcf,cd812d163f0e,And real estate as well as.,random,0.0,False
cdp-seattle-21723dcf,cd812d163f0e,Sure.,random,0.0,False
cdp-seattle-21723dcf,6ffe4dfb8387,Thank,random,0.0,False
cdp-seattle-21723dcf,6ffe4dfb8387,Look,random,0.0,False
cdp-seattle-21723dcf,6ffe4dfb8387,The design work would be used to develop a project project scope and cost estimate for improvements to support long-term use of Ballard Avenue Northwest right away for street cafes that were established during the COVID-19 response. The,random,0.0,False
cdp-seattle-21723dcf,6ffe4dfb8387,"You recall, Allie and I briefed you at the last Finance and Housing Committee about the $15 million in salary savings that SPD has accrued due to unexpected officer separations. You'll",random,0.0,False
cdp-seattle-21723dcf,6ffe4dfb8387,Be a business by decisions. It's,random,0.0,False
cdp-seattle-21723dcf,6ffe4dfb8387,"It is Tuesday, August 17, 2011.",random,0.0,False
cdp-seattle-21723dcf,6ffe4dfb8387,"Have a regional economic model that relies on forecasts of key national variables, things like income and employment. We,",random,0.0,False
cdp-seattle-21723dcf,6ffe4dfb8387,"We operate creative spaces, a handful of them.",random,0.0,False
cdp-seattle-21723dcf,6ffe4dfb8387,Member Herbold has alluded to two amendments that she has on this base amendment. Are,random,0.0,False
cdp-seattle-21723dcf,6ffe4dfb8387,"I know it doesn't do justice to this topic, which has spent, you've spent a lot of time trying to think about how we improve upon MFTE. So",random,0.0,False
cdp-seattle-21723dcf,19ea83a29ee2,"We don't have as much money as we did have, we are seeing reductions in general.",random,0.0,False
cdp-seattle-21723dcf,19ea83a29ee2,"Council member King County Council member, who chairs their mobility committee.",random,0.0,False
cdp-seattle-21723dcf,19ea83a29ee2,"So this agreement sets the vehicle for making those purchases, but the policy decisions about how much service and the spending plans will come to you again as part of the future budget deliberations.",random,0.0,False
cdp-seattle-21723dcf,19ea83a29ee2,I think those are some topics we can bring forward at that point.,random,0.0,False
cdp-seattle-21723dcf,19ea83a29ee2,I'll kick it off and turn it over to bill.,random,0.0,False
cdp-seattle-21723dcf,19ea83a29ee2,So --,random,0.0,False
cdp-seattle-21723dcf,19ea83a29ee2,"So, what did I Miss?",random,0.0,False
cdp-seattle-21723dcf,19ea83a29ee2,"Thank you all, my apologies for being late.",random,0.0,False
cdp-seattle-21723dcf,19ea83a29ee2,One in September and one in March.,random,0.0,False
cdp-seattle-21723dcf,19ea83a29ee2,That was a pretty significant issue with the last agreement.,random,0.0,False
cdp-seattle-21723dcf,f5039f432230,"Agenda item three, clerk file 314459 petition of Grand Street Commons, LLC for the vacation of the alley in Block 14, Joss C. Kinnear's addition to the City of Seattle being the block bounded by South Grand Street, 22nd Avenue South, South Holgate Street and 23rd Avenue South.",random,0.0,False
cdp-seattle-21723dcf,f5039f432230,"Hearing no objection, the Introduction and Referral Calendar is adopted.",random,0.0,False
cdp-seattle-21723dcf,f5039f432230,Construction on the cottage is currently underway.,random,0.0,False
cdp-seattle-21723dcf,f5039f432230,Es un ciudadano.,random,0.0,False
cdp-seattle-21723dcf,f5039f432230,Under our current code city funded affordable housing projects are required to pay street vacation fees so our limited public housing dollars are going right back to the city to pay those fees instead of affordable housing.,random,0.0,False
cdp-seattle-21723dcf,f5039f432230,We're part of the Domestic Workers Coalition along with Casa Latina and other partners.,random,0.0,False
cdp-seattle-21723dcf,a9ebc51f4263,I'll just quickly go over slide 11 then and then we will be moving into the next half of the paper.,random,0.0,False
cdp-seattle-21723dcf,a9ebc51f4263,"Where I live, near the soon-to-be Judkins Park light rail station, there's a nearly half-mile gap between crosswalks on Rainier.",random,0.0,False
cdp-seattle-21723dcf,a9ebc51f4263,"At the same time, there are situations in which a law enforcement response is exactly what is needed.",random,0.0,False
cdp-seattle-21723dcf,a9ebc51f4263,"So, so I'd like to, I just like to get a little bit more information about why we are both reducing the permit fee, and potentially in exchange for that also eliminating the, the policy goal of of requiring equitable equitable geographic coverage of free That does not seem like a good deal to to the people of the city, and, and I have a lot of concerns about about about that so if we could hear a little bit more about intent and policy goals from S dot that would be extraordinarily helpful to me in deciding whether or not I can support this budget legislation.",random,0.0,False
cdp-seattle-21723dcf,a9ebc51f4263,"But if we can actually confirm that they can do the big job in the same amount of time, I don't have a big problem with that.",random,0.0,False
cdp-seattle-21723dcf,a9ebc51f4263,And Chair Mosqueda?,random,0.0,False
cdp-seattle-21723dcf,a9ebc51f4263,The report found that SDOT's average spending on bridge maintenance from 2006 to 2019 was $6.6 million per year.,random,0.0,False
cdp-seattle-21723dcf,a9ebc51f4263,Let's expand transit in terms of the frequency and the reach of our bus system.,random,0.0,False
cdp-seattle-21723dcf,a9ebc51f4263,But the CIP does include several programmatic capital programs that are dedicated to implementing Vision Zero improvements.,random,0.0,False
cdp-seattle-21723dcf,a9ebc51f4263,"In terms of background, you'll note in the paper that there are a variety of reports that are referenced that have recommendations and principles related to the criminal legal system.",random,0.0,False
cdp-seattle-21723dcf,a9c3a826a802,Are there any additional questions?,random,0.0,False
cdp-seattle-21723dcf,a9c3a826a802,"So this is just really exciting, a lot of credit to everybody at the Guamish Valley Affordable Housing Coalition, who for years has been developing this vision, a special shout out to Maria Ramirez, as well as the other folks who have been doing this work, not just in South Park, but in Georgetown and the communities of the Guamish Valley.",random,0.0,False
cdp-seattle-21723dcf,a9c3a826a802,It's really helpful.,random,0.0,False
cdp-seattle-21723dcf,a9c3a826a802,"Is to address some cash flow issues the city is facing in the general fund in 2021 and 2022 due in part to when payments for the payroll tax for 2021 will be remitted, because we are not expecting payments until the end of the first quarter of 2022, as well as other obligations on the city's budget, such as, you know, expenditures related to the emergency where we may be awaiting FEMA reimbursement and those types of situations. Creating",random,0.0,False
cdp-seattle-21723dcf,a9c3a826a802,Been moved and seconded. Are,random,0.0,False
cdp-seattle-21723dcf,a9c3a826a802,"Thank you, council members for the opportunity to present today.",random,0.0,False
cdp-seattle-21723dcf,a9c3a826a802,"Thoughts about that? OK,",random,0.0,False
cdp-seattle-21723dcf,a9c3a826a802,"And just one last thing, I do want to note that the legislation, I mean, yeah, the agenda notes this for briefing and discussion does not note that we're intending to vote today.",random,0.0,False
cdp-seattle-21723dcf,a9c3a826a802,I want to note two things from this legislation. Number,random,0.0,False
cdp-seattle-21723dcf,a9c3a826a802,It wasn't a permanent wage replacement.,random,0.0,False
cdp-seattle-21723dcf,de9d821a3aba,"And these two corporate landlords, national real estate companies, which combined control of about 20,000 apartments in the Seattle area, recently reported more than $1.1 billion in profits in just the first nine months of last year.",random,0.0,False
cdp-seattle-21723dcf,de9d821a3aba,Hank Adams brought Judge Boalt to the Puyallup Reservation to meet our people and understand the fight for our rights to treaty and to fish.,random,0.0,False
cdp-seattle-21723dcf,de9d821a3aba,"Next up is Councilmember Lewis, and then we will hear from Councilmember Morales.",random,0.0,False
cdp-seattle-21723dcf,de9d821a3aba,More than 1.6 million Washingtonians are using it.,random,0.0,False
cdp-seattle-21723dcf,de9d821a3aba,"The Governance and Education Committee meeting that was regularly scheduled for Tuesday, January 12, 2021, is canceled.",random,0.0,False
cdp-seattle-21723dcf,de9d821a3aba,"As we, I think, all know, the 2017 accountability legislation sponsored by Council President Gonzalez, including subpoena authority, this bill is on that legislation to provide clarity on the procedures and due process protections.",random,0.0,False
cdp-seattle-21723dcf,de9d821a3aba,"Regarding the four pieces of legislation, just a quick overview.",random,0.0,False
cdp-seattle-21723dcf,de9d821a3aba,Council Bill 119963 updates water regulations.,random,0.0,False
cdp-seattle-21723dcf,de9d821a3aba,"This is an ordinance related to civilian and community oversight of the police, creating a subpoena process for the Office of Police Accountability and the Office of the Inspector General for Public Safety while ensuring due process for individuals who are the subject of subpoena.",random,0.0,False
cdp-seattle-21723dcf,de9d821a3aba,So I am hopeful that in 2021 we can continue to use our positions of power to serve the people in our city who share our fortune.,random,0.0,False
cdp-seattle-21723dcf,fe7c8aa0dd58,Here's some of the results.,random,0.0,False
cdp-seattle-21723dcf,fe7c8aa0dd58,I'm hoping we have the same discussions that we had last time about securing this money for the West Seattle Bridge Project.,random,0.0,False
cdp-seattle-21723dcf,fe7c8aa0dd58,"This includes members of law enforcement and leaders of police guilds across the country, including police guild leaders like Officer Mike Solon, who over the past week has spread conspiracy theories that blame the Black Lives Matter movement for last week's insurrection that was clearly led by Trump supporters and those who clearly sought to interfere in our fair and free elections.",random,0.0,False
cdp-seattle-21723dcf,fe7c8aa0dd58,"So, as I said, I'm happy to co-sponsor this resolution, urging cooperation with Cuba to much more effectively fight the pandemic, and I also wanted to recognize that the activists with the PNHP have, for years, been advocating for Medicare for All.",random,0.0,False
cdp-seattle-21723dcf,fe7c8aa0dd58,I'm happy to take any questions or hear any further comments before we move to executive session.,random,0.0,False
cdp-seattle-21723dcf,fe7c8aa0dd58,"And the statistics speak a powerful story for what can be accomplished through public and socialized medicine, and I wholeheartedly support this resolution.",random,0.0,False
cdp-seattle-21723dcf,fe7c8aa0dd58,Thank you so much Councilmember Strauss for those comments.,random,0.0,False
cdp-seattle-21723dcf,fe7c8aa0dd58,"Unfortunately, this should come as no surprise.",random,0.0,False
cdp-seattle-21723dcf,fe7c8aa0dd58,"Our next Finance and Housing Committee will be on Friday, January 22nd at 2 p.m.",random,0.0,False
cdp-seattle-21723dcf,fe7c8aa0dd58,I think it's a lot faster for them to walk.,random,0.0,False
cdp-seattle-21723dcf,e3db90d050a9,I don't know.,random,0.0,False
cdp-seattle-21723dcf,e3db90d050a9,"Council Member Strauss, please go ahead.",random,0.0,False
cdp-seattle-21723dcf,e3db90d050a9,And I believe that a lot of employers in this city really want to do the right thing for their workers.,random,0.0,False
cdp-seattle-21723dcf,e3db90d050a9,"If you're not planning, if you're not planning on May 18th, we could still hear that in our meeting on the 18th and be in line with the appropriate protocols.",random,0.0,False
